dsld_id,matching_rows,usable_rows,unresolved_rows,distinct_amounts,min_grams,max_grams,selected_source_rowid,product_name,raw_market_status,market_status,suggested_use,name_group,threshold_category
46381,1,0,1,0,,,469855,Pina Colada Shake,Off Market,off_market,DOSAGE: Mix 5 scoops of Gain Fast™ with 16 oz. of your beverage of choice. Mix thoroughly (preferably in a blender with crushed ice for a rich; thick; delicious; frosty milk shake). For best results; take one to three servings of Gain Fast™ daily in addition to regular meals. Use in conjunction with a proper training and nutrition program.,name_without_creatine,unusable
46390,1,1,0,1,5.0,5.0,469948,Creatine Monohydrate 325,Off Market,off_market,Suggested Usage: Take 1 scoop (5 grams) daily or as directed by your qualified healthcare provider. Spreading a daily dose taken at different intervals throughout the day can optimize absorption. Otherwise it is recommended to take immediately following exercise with high glycemic carbohydrates.,name_contains_creatine,at_least_3g
46392,1,1,0,1,5.0,5.0,469956,Creatine Monohydrate 500,Off Market,off_market,Suggested Usage: Take 1 scoop (5 grams) daily or as directed by your qualified healthcare provider. Spreading a daily dose taken at different intervals throughout the day can optimize absorption. Otherwise it is recommended to take immediately following exercise with high glycemic carbohydrates.,name_contains_creatine,at_least_3g
46393,1,1,0,1,5.0,5.0,469957,Creatine Monohydrate 1000,Off Market,off_market,Suggested Usage: Take 1 scoop (5 grams) daily or as directed by your qualified healthcare provider. Spreading a daily dose taken at different intervals throughout the day can optimize absorption. Otherwise it is recommended to take immediately following exercise with high glycemic carbohydrates.,name_contains_creatine,at_least_3g
46446,1,0,1,0,,,470640,Driven Strawberry-Kiwi,Off Market,off_market,Directions: Add 1 scoop to 8 oz of water and mix. Take 1-2 scoops 30-35 minutes prior to exercise.,name_without_creatine,unusable
46473,1,0,1,0,,,470802,Driven Mixed Berries,Off Market,off_market,Directions: Add 1 scoop to 8 oz of water and mix. Take 1-2 scoops 30-35 minutes prior to exercise.,name_without_creatine,unusable
46484,1,1,0,1,3.0,3.0,470898,Arginine Power Super Stack Tropical Punch Flavor,Off Market,off_market,SUGGESTED USAGE: Mix 1 scoop (20 g) with 6 fl. oz. of water or your favorite beverage. Take 1 to 3 servings daily; depending on your training intensity. Arginine Stack should be consumed on an empty stomach at least 2 hours after a meal or protein shake.,name_without_creatine,at_least_3g
46541,1,0,1,0,,,471780,Pre-Workout Primal Potion,Off Market,off_market,SUGGESTED USE: Mix 1 scoop with 8-10 ounces of cold water and consume 30-45 minutes before beginning activity.,name_without_creatine,unusable
46782,1,0,1,0,,,474830,CreatineX3 Elite Series Fruit Punch,Off Market,off_market,AM PM POST PRE & POST-WORKOUT; BETWEEN MEALS 30-45 MINUTES BEFORE WORKOUT Advanced whey proteinformula designed to help build muscle & strength. PRE 30-45 MINUTES BEFORE WORKOUT Pre-workout powderengineered to enhance muscle performance & increase energy. How to Take CreatineX3TM {Glass + Spoon} STIR + Simply stir in a glass of water.  or {Shaker} SHAKE Cover and shake until well mixed Directions: Take 1 serving (1 scoop) immediately after you work out with 8 oz. of cold water. If you are not working out that day; have your serving in the morning when you wake up. As with all creatine products; maintain an adequate state of hydration during use. Read the entire label before use and follow directions provided.,name_contains_creatine,unusable
47165,1,1,0,1,5.0,5.0,479173,Creatine Micronized Blue Raspberry,Off Market,off_market,DIRECTIONS: As a dietary supplement; mix 1 scoop with 12 fl. oz. of water until dissolved. While using a creatine supplement; be sure to consume ample amounts of water (ideally 120 oz. a day) to avoid dehydration.,name_contains_creatine,at_least_3g
47167,1,1,0,1,5.0,5.0,479188,Creatine Micronized Cherry Limeade,Off Market,off_market,DIRECTIONS: As a dietary supplement; mix 1 scoop with 12 fl. oz. of water until dissolved. While using a creatine supplement; be sure to consume ample amounts of water (ideally 120 oz. a day) to avoid dehydration.,name_contains_creatine,at_least_3g
47168,1,1,0,1,5.0,5.0,479189,Creatine Micronized Watermelon,Off Market,off_market,DIRECTIONS: As a dietary supplement; mix 1 scoop with 12 fl. oz. of water until dissolved. While using a creatine supplement; be sure to consume ample amounts of water (ideally 120 oz. a day) to avoid dehydration.,name_contains_creatine,at_least_3g
47229,1,0,1,0,,,479903,MAXIMUM PUMP EXTREME Grape Blast,On Market,on_market,Suggested use: As a dietary supplement take [1] scoop of IronMagLabs MAXIMUM PUMP EXTREME; 30 minutes prior to workout. Due to extreme potency users may wish to begin by consuming [1/2] scoop to assess tolerance. On non training days take one serving first thing in the morning.,name_without_creatine,unusable
47304,2,2,0,1,1.5,1.5,480589,Super Mass Gainer Banana Smoothie,Off Market,off_market,DIRECTIONS FOR USE: Add 2 heaping scoops (approximately 21/4) of Super Mass Gainer to 24-32 oz. of water or 32 oz. of whole milk. Blend for 30-45 seconds. Add ice cubes; fruit or other ingredients as desired and blend for an additional 30-45 seconds. Note: Using milk will provide a thicker; creamier; higher-calorie shake. Shaker-cup friendly when using 1/2 serving or less. Shake for 30-45 seconds to allow for proper mixing.,name_without_creatine,below_3g
47308,2,2,0,1,1.5,1.5,480673,Super Mass Gainer Gourmet Vanilla,Off Market,off_market,DIRECTIONS FOR USE: Add 2 heaping scoops (approximately 21/4) of Super Mass Gainer to 24-32 oz. of water or 32 oz. of whole milk. Blend for 30-45 seconds. Add ice cubes; fruit or other ingredients as desired and blend for an additional 30-45 seconds. Note: Using milk will provide a thicker; creamier; higher-calorie shake. Shaker-cup friendly when using 1/2 serving or less. Shake for 30-45 seconds to allow for proper mixing.,name_without_creatine,below_3g
47309,2,2,0,1,1.5,1.5,480735,Super Mass Gainer Rich Chocolate,Off Market,off_market,DIRECTIONS FOR USE: Add 2 heaping scoops (approximately 21/4) of Super Mass Gainer to 24-32 oz. of water or 32 oz. of whole milk. Blend for 30-45 seconds. Add ice cubes; fruit or other ingredients as desired and blend for an additional 30-45 seconds. Note: Using milk will provide a thicker; creamier; higher-calorie shake. Shaker-cup friendly when using 1/2 serving or less. Shake for 30-45 seconds to allow for proper mixing.,name_without_creatine,below_3g
47311,2,2,0,1,1.5,1.5,480804,Super Mass Gainer Chocolate Cake Batter,Off Market,off_market,DIRECTIONS FOR USE: Add 2 heaping scoops (approximately 21/4) of Super Mass Gainer to 24-32 oz. of water or 32 oz. of whole milk. Blend for 30-45 seconds. Add ice cubes; fruit or other ingredients as desired and blend for an additional 30-45 seconds. Note: Using milk will provide a thicker; creamier; higher-calorie shake. Shaker-cup friendly when using 1/2 serving or less. Shake for 30-45 seconds to allow for proper mixing.,name_without_creatine,below_3g
47312,2,2,0,1,1.5,1.5,480866,Super Mass Gainer Sugar Cookie,Off Market,off_market,DIRECTIONS FOR USE: Add 2 heaping scoops (approximately 21/4) of Super Mass Gainer to 24-32 oz. of water or 32 oz. of whole milk. Blend for 30-45 seconds. Add ice cubes; fruit or other ingredients as desired and blend for an additional 30-45 seconds. Note: Using milk will provide a thicker; creamier; higher-calorie shake. Shaker-cup friendly when using 1/2 serving or less. Shake for 30-45 seconds to allow for proper mixing.,name_without_creatine,below_3g
47710,1,1,0,1,1.5,1.5,484568,Madness Blue Raspberry,On Market,on_market,SUGGESTED USE: As a dietary supplement for healthy adults performing high intensity exercise; experienced and comfortable with high caffeine products; add 1/2 to 1 level scoop to 8 fl oz (240ml) of cold water; shake 5-10 seconds; and slam it back 30 minutes prior to workouts. First time users should try 1/2 scoop first to assess tolerance. Read; understand and follow the entire Warning before choosing to use. Do not consume within 4 hours prior to bedtime. Never exceed 2 servings per 24 hours.*,name_without_creatine,below_3g
47711,1,1,0,1,1.5,1.5,484592,Madness Fruit Punch,On Market,on_market,SUGGESTED USE: As a dietary supplement for healthy adults performing high intensity exercise; experienced and comfortable with high caffeine products; add 1/2 to 1 level scoop to 8 fl oz (240ml) of cold water; shake 5-10 seconds; and slam it back 30 minutes prior to workouts. First time users should try 1/2 scoop first to assess tolerance. Read; understand and follow the entire Warning before choosing to use. Do not consume within 4 hours prior to bedtime. Never exceed 2 servings per 24 hours.*,name_without_creatine,below_3g
47741,1,1,0,1,5.0,5.0,484839,Creatine 300,Off Market,off_market,Suggested Use: As a dietary supplement; mix 1 scoop in 8 oz water; preferably prior to exercise.,name_contains_creatine,at_least_3g
47745,1,1,0,1,5.0,5.0,484860,Creatine 1000,Off Market,off_market,Suggested Use: As a dietary supplement; mix 1 scoop in 8 oz water; preferably prior to exercise.,name_contains_creatine,at_least_3g
47833,1,0,1,0,,,485589,Hyper Shock Rage Atomic Grape,On Market,on_market,Before first use; open container and remove scooper. Securely close container; turn upside down and shake vigorously for approx. five seconds; or until contents are 100% free flowing. Product is now ready for use. Follow dosing chart below.DIRECTIONS FOR USE: As a dietary supplement; mix 1-3 scoops with 6-18 oz water and drink 10minutes before exercising; on an empty stomach. To assess your tolerance; start with ½ the recommendedserving size for your first few workouts. Stack with AMINO2(R) during your workout & AFTERSHOCK(TM)immediately post workout for best results.RECOMMENDED DOSING CHART: MEN: Up to 155lbs: 1-1 1/2 scoops - 155 to 225lbs: 1 1/2 - 2scoops - 225 to 275lbs: 2 - 2 1/2 scoops - 275lbs and above: 3 scoops MAX! WOMEN: Up to 115lbs: 1/2 to 1 scoop - 115lbs to 155lbs: 1 to 1 1/2 scoops - 155lbs and above: 1 1/2 to 2 scoops MAX!,name_without_creatine,unusable
47858,1,1,0,1,5.0,5.0,485897,Creatine Drive Unflavored,Off Market,off_market,Recommended Use: Mix 1 scoop with 8 oz of water and consume immediately. Take 1-2 servings per day. CREATINE DRIVE is unflavored and can be added to any beverage of your choice. Stay well hydrated throughout the day.,name_contains_creatine,at_least_3g
47887,1,0,1,0,,,486075,Hyper Shock Rage Blue Raspberry,On Market,on_market,Before first use; open container and remove scooper. Securely close container; turn upside down and shake vigorously for approx. five seconds; or until contents are 100% free flowing. Product is now ready for use. Follow dosing chart below.DIRECTIONS FOR USE: As a dietary supplement; mix 1-3 scoops with 6-18 oz water and drink 10minutes before exercising; on an empty stomach. To assess your tolerance; start with ½ the recommendedserving size for your first few workouts. Stack with AMINO2(R) during your workout & AFTERSHOCK(TM)immediately post workout for best results.RECOMMENDED DOSING CHART: MEN: Up to 155lbs: 1-1 1/2 scoops - 155 to 225lbs: 1 1/2 - 2scoops - 225 to 275lbs: 2 - 2 1/2 scoops - 275lbs and above: 3 scoops MAX! WOMEN: Up to 115lbs: 1/2 to 1 scoop - 115lbs to 155lbs: 1 to 1 1/2 scoops - 155lbs and above: 1 1/2 to 2 scoops MAX!,name_without_creatine,unusable
47890,1,0,1,0,,,486131,Hyper Shock Rage Cherry Bomb,On Market,on_market,Before first use; open container and remove scooper. Securely close container; turn upside down and shake vigorously for approx. five seconds; or until contents are 100% free flowing. Product is now ready for use. Follow dosing chart below.DIRECTIONS FOR USE: As a dietary supplement; mix 1-3 scoops with 6-18 oz water and drink 10minutes before exercising; on an empty stomach. To assess your tolerance; start with ½ the recommendedserving size for your first few workouts. Stack with AMINO2(R) during your workout & AFTERSHOCK(TM)immediately post workout for best results.RECOMMENDED DOSING CHART: MEN: Up to 155lbs: 1-1 1/2 scoops - 155 to 225lbs: 1 1/2 - 2scoops - 225 to 275lbs: 2 - 2 1/2 scoops - 275lbs and above: 3 scoops MAX! WOMEN: Up to 115lbs: 1/2 to 1 scoop - 115lbs to 155lbs: 1 to 1 1/2 scoops - 155lbs and above: 1 1/2 to 2 scoops MAX!,name_without_creatine,unusable
47891,1,0,1,0,,,486182,Hyper Shock Rage Electric Orange,On Market,on_market,Before first use; open container and remove scooper. Securely close container; turn upside down and shake vigorously for approx. five seconds; or until contents are 100% free flowing. Product is now ready for use. Follow dosing chart below.DIRECTIONS FOR USE: As a dietary supplement; mix 1-3 scoops with 6-18 oz water and drink 10minutes before exercising; on an empty stomach. To assess your tolerance; start with ½ the recommendedserving size for your first few workouts. Stack with AMINO2(R) during your workout & AFTERSHOCK(TM)immediately post workout for best results.RECOMMENDED DOSING CHART: MEN: Up to 155lbs: 1-1 1/2 scoops - 155 to 225lbs: 1 1/2 - 2scoops - 225 to 275lbs: 2 - 2 1/2 scoops - 275lbs and above: 3 scoops MAX! WOMEN: Up to 115lbs: 1/2 to 1 scoop - 115lbs to 155lbs: 1 to 1 1/2 scoops - 155lbs and above: 1 1/2 to 2 scoops MAX!,name_without_creatine,unusable
